ID	TE	count	mean
Rs_AK11	DNA/hAT-Tip100#rnd-5_family-291	99	157.73
Rs_AK11	DNA/TcMar-Tc1#Mariner-20_DF	1	41
Rs_AK11	DNA/CMC-Transib#Transib-1_DK	1	80
Rs_AK11	DNA/TcMar-Mariner#Dorna1cons	1	33
Rs_AK11	LINE/I#rnd-1_family-793	11	164.45
Rs_AK11	DNA/TcMar-Tc1#Mariner-N5_HSal	7	84.57
Rs_AK11	LTR/Pao#BEL-2_LMi-I	1	15
Rs_AK11	LINE/L2#Kiri-22_AAe	1	37
Rs_AK11	LTR/Gypsy#Gypsy7-NVi_I	2	56.5
Rs_AK11	LTR/Pao#CER12-I_CE	1	58
Rs_AK11	DNA/Ginger#Ginger2e_Av	65	327.8
Rs_AK11	LINE/R1#SART-1_APi	1	42
Rs_AK11	LTR/Gypsy#Gypsy63-I_AG	3	60
Rs_AK11	DNA/CMC-Chapaev-3#Chapaev3-3_HR	1	62
Rs_AK11	DNA/MULE-MuDR#rnd-5_family-129	159	505.05
Rs_AK11	LTR/Gypsy#Gypsy-1_DWil-I	1	75
Rs_AK11	LTR/Gypsy#Gypsy-2_SI-I	2	46.5
Rs_AK11	DNA/TcMar-Mariner#rnd-1_family-666	14	168
Rs_AK11	LINE/L1#L1-39_LSal	1	118
Rs_AK11	LINE/I#I-1_DAn	2	63.5
Rs_AK11	PLE/Penelope#Penelope-119_LMi	2	67
Rs_AK11	LTR/Gypsy#Gypsy-1_AA-I	1	69
Rs_AK11	LTR/Gypsy#Gypsy-10_DSim-I	1	75
Rs_AK11	LTR/Pao#CER10-I_CE	2	40.5
Rs_AK11	LTR/Gypsy#Chimpo_I	1	32
Rs_AK11	DNA/PiggyBac#piggyBac8_Av	4	123.5
Rs_AK11	DNA/Sola-1#Sola1-11_AP	1	42
Rs_AK11	DNA/Sola-2#Sola2-4_LSal	1	95
Rs_AK11	DNA#DNA-like-10_Hmel	1	86
Rs_AK11	DNA#DNA3-2_LMi	1	36
Rs_AK11	LTR/Pao#BEL-3-LTR_NVi	1	155
Rs_AK11	DNA/P#Galileo_DM	5	46.4
Rs_AK11	DNA/PiggyBac#piggyBac-28_LMi	5	55.8
Rs_AK11	DNA/TcMar-Tc1#Tc4_Av	5	1092
Rs_AK11	DNA/RC#Helitron-N3B_LSal	1	56
Rs_AK11	DNA/TcMar-Mariner#Mariner-27_AEc	11	694
Rs_AK11	LTR/Gypsy#Gypsy-4_Deu-I	1	54
Rs_AK11	LTR/Gypsy#Gypsy-17_RP-I	1	78
Rs_AK11	LTR/Gypsy#Gypsy-5_DSe-I	2	75.5
Rs_AK11	LTR/Copia#Copia-13_LH-I	1	50
Rs_AK11	LTR/Gypsy#Gypsy-5_BM-LTR	1	45
Rs_AK11	LTR/Gypsy#Gypsy-204_AA-LTR	1	57
Rs_AK11	DNA/P#P-29_LSal	1	41
Rs_AK11	LTR/Gypsy#ltr-1_family-12	26	656.65
Rs_AK11	DNA/hAT#hAT-20_LSal	2	74.5
Rs_AK11	LTR/Pao#BEL-3_PBa-I	1	50
Rs_AK11	LTR/Pao#BEL6-I_AG	2	45.5
Rs_AK11	LINE/RTE-BovB#RTE-1_BM	1	75
Rs_AK11	LTR/Gypsy#rnd-1_family-656	26	353.5
Rs_AK11	DNA/TcMar-Mariner#Mariner-28_HSal	1	46
Rs_AK11	DNA/hAT-Ac#hAT-N16B_LSal	4	76.25
Rs_AK11	DNA/TcMar-Tc1#Mariner-9_BM	1	70
Rs_AK11	DNA/TcMar-Mariner#Mariner-11_SIn	1	43
Rs_AK11	DNA/hAT-Ac#DNA8-9_LMi	3	88
Rs_AK11	DNA/TcMar-Tc1#Mariner-4_DEu	1	955
Rs_AK11	LTR/Gypsy#Gypsy-25_DYa-I	3	71
Rs_AK11	LINE/CR1#CR1-110_AAe	2	60
Rs_AK11	DNA/TcMar-Tc1#rnd-5_family-812	47	556.17
Rs_AK11	LINE/I#I-10_AAe	3	80
Rs_AK11	LTR/Pao#BEL9-I_AG	1	40
Rs_AK11	LTR/Gypsy#Gypsy-20_LMi-I	1	80
Rs_AK11	DNA/TcMar-Mariner#Mariner-N33_HSal	1	41
Rs_AK11	LTR/Gypsy#Gypsy23-I_Dpse	1	54
Rs_AK11	LINE/I-Jockey#Jockey-10_DRh	1	48
Rs_AK11	DNA#DNA3-5_LMi	1	62
Rs_AK11	DNA/MULE-MuDR#rnd-5_family-2742	50	233.12
Rs_AK11	LTR/Gypsy#Gypsy-27_DYa-I	1	43
Rs_AK11	LINE/Dong-R4#R4-2_AS	2	47
Rs_AK11	DNA/PiggyBac-Looper#Looper2_Av	14	444
Rs_AK11	LTR/Gypsy#ACCORD_I	3	65.33
Rs_AK11	DNA/MULE-MuDR#rnd-5_family-1010	45	313.36
Rs_AK11	LINE/L1#L1-43_LSal	1	43
Rs_AK11	DNA/hAT-Ac#Homo10	12	93.42
Rs_AK11	LINE/CR1-Zenon#CR1-6_CGi	2	61
Rs_AK11	DNA/Ginger#Ginger2a_Av	20	247.25
Rs_AK11	DNA/TcMar-Tc1#Mariner-5_DK	2	763
Rs_AK11	DNA/TcMar-Tc1#Mariner-27_RPr	1	77
Rs_AK11	DNA/TcMar-Tc1#Tc1_Av	4	490
Rs_AK11	DNA/Sola-1#Sola1-6_AAe	1	52
Rs_AK11	LTR/Gypsy#Gypsy-172_AA-I	6	56.5
Rs_AK11	LINE/L2#Kiri-21_AAe	3	81.67
Rs_AK11	DNA/hAT-Ac#HAT1_AG	1	56
Rs_AK11	LTR/Pao#BEL-34_AA-LTR	1	73
Rs_AK11	DNA/TcMar-Pogo#rnd-5_family-3195	69	288.65
Rs_AK11	LINE/L2#Crack-32_AAe	1	78
Rs_AK11	LINE/RTE-BovB#RTE-12_LMi	1	38
Rs_AK11	DNA/MULE-MuDR#rnd-5_family-6373	63	184.71
Rs_AK11	LTR/Gypsy#Gypsy-25_DPu-I	1	71
Rs_AK11	LTR/Unknown#ltr-1_family-5	24	145.58
Rs_AK11	DNA#DNA-8N1_HSal	4	53
Rs_AK11	LTR/Gypsy#Gypsy2-I_Dya	1	46
Rs_AK11	LTR/Gypsy#Gypsy-52_DWil-LTR	1	56
Rs_AK11	DNA/TcMar-Tc1#Mariner-21_DK	1	65
Rs_AK11	LTR/Pao#BEL-255_AA-I	1	68
Rs_AK11	DNA/TcMar-Mariner#Mariner-55_HSal	1	83
Rs_AK11	DNA/hAT-Tip100#hAT-12_HRo	1	301
Rs_AK11	DNA/Sola-1#DNA-55_LSal	1	52
Rs_AK11	LINE/L2#Crack-35_AAe	1	90
Rs_AK11	LINE/I#I-49_AAe	1	50
Rs_AK11	LTR/Pao#BEL-2_AA-I	1	47
Rs_AK11	LINE/RTE-BovB#RTE-66_LMi	2	283.5
Rs_AK11	LTR/Juno-Vesta#Vesta4a_Av	47	728.91
Rs_AK11	LTR/Gypsy#Invader2_I	1	88
Rs_AK11	LINE/CR1#CR1-2_CQ	12	89.08
Rs_AK11	LINE/R1#TRAS-4_TUr	1	48
Rs_AK11	DNA/MULE-MuDR#MULE2_Av	117	400.12
Rs_AK11	LTR/Gypsy#Gypsy-6_CFl-I	1	118
Rs_AK11	DNA/MULE-MuDR#MuDR-11_CB	1	61
Rs_AK11	LTR/Gypsy#Gypsy-5_DRh-I	2	98.5
Rs_AK11	DNA/TcMar-Tc1#Mariner-29_AEc	4	50.5
Rs_AK11	LTR/Gypsy#Gypsy-26-I_NVi	5	50.4
Rs_AK11	LINE/R2-R9#R9a_Av	1	331
Rs_AK11	PLE/Penelope#Penelope-64_LMi	3	51.33
Rs_AK11	LTR/Gypsy#Gypsy-208_AA-I	5	49
Rs_AK11	DNA/RC#Pr_Helitron1	9	291.44
Rs_AK11	PLE/Penelope#Penelope-6_LVa	1	52
Rs_AK11	DNA/PiggyBac#piggyBac-1_SIn	1	48
Rs_AK11	DNA/RC#Heli2_Av_cons	71	699.06
Rs_AK11	DNA#DNA8-16_LMi	3	61.67
Rs_AK11	LINE/L2#Crack-3_AAe	1	34
Rs_AK11	LTR/Pao#BEL-1_DWil-I	3	71.67
Rs_AK11	LTR/Gypsy#Gypsy-62_CQ-I	4	46.5
Rs_AK11	LINE/L1-Tx1#Tx1-5_AAe	1	40
Rs_AK11	LTR/Gypsy#Gypsy-23_AA-I	2	64.5
Rs_AK11	LTR/Pao#BEL-232_AA-I	1	60
Rs_AK11	DNA/Maverick#Polinton-4_RPr	3	67.33
Rs_AK11	DNA/hAT-hobo#Homo4	1	38
Rs_AK11	LTR/Pao#BEL-23_CQ-I	1	37
Rs_AK11	LINE/I#I_Ele42	1	51
Rs_AK11	DNA/CMC-EnSpm#CACTA-1_AA	1	69
Rs_AK11	LINE/L1#L1-38_AAe	1	38
Rs_AK11	DNA/P#P-1_SIn	1	60
Rs_AK11	DNA/hAT-Tip100#hAT-17_HRo	4	43
Rs_AK11	DNA/PiggyBac#piggyBac-2_HRo	8	51.63
Rs_AK11	LTR/Gypsy#Gypsy-40_DPu-I	1	18
Rs_AK11	LINE/L2#Daphne-18_HRo	1	29
Rs_AK11	DNA/MULE-MuDR#MULE3_Av	19	294.37
Rs_AK11	LINE#rnd-5_family-2665	96	879.26
Rs_AK11	DNA/TcMar-Tc1#Mariner-N3_HSal	1	46
Rs_AK11	LTR/Gypsy#Gypsy-2_CQ-I	1	47
Rs_AK11	LINE/I-Jockey#rnd-5_family-1722	63	328.32
Rs_AK11	LTR/Pao#BEL-4_DMoj-I	1	60
Rs_AK11	DNA/PIF-Harbinger#Harbinger-8_CGi	1	50
Rs_AK11	DNA/PIF-ISL2EU#ISL2EU-7_CGi	5	68
Rs_AK11	LTR/Copia#Copia-65_AA-I	37	65.08
Rs_AK11	PLE/Penelope#rnd-1_family-199	158	383.13
Rs_AK11	LTR/Gypsy#Gypsy-14_LSal-I	1	47
Rs_AK11	DNA/Sola-2#Sola2-2_CGi	1	46
Rs_AK11	DNA/hAT-hobo#rnd-5_family-3199	96	147.47
Rs_AK11	DNA/hAT-Ac#hAT-1_DEl	1	42
Rs_AK11	LINE/I-Jockey#rnd-5_family-1025	42	495.43
Rs_AK11	LINE/I#I-1_LMi	2	51.5
Rs_AK11	LTR/Gypsy#Gypsy28-I_AG	1	38
Rs_AK11	PLE/Penelope#Penelope-18_LMi	1	46
Rs_AK11	DNA/TcMar-Mariner#Mariner-7_AEc	3	35.67
Rs_AK11	LTR/Gypsy#Gypsy-10_AA-I	1	60
Rs_AK11	LINE/L2#CR1-1_Hmel	1	98
Rs_AK11	DNA/Crypton-V#CryptonV-3_HSal	2	65
Rs_AK11	DNA/Sola#Sola2c_Av	48	426.54
Rs_AK11	LTR/Gypsy#Gypsy6-I_Dmoj	8	72
Rs_AK11	DNA/Kolobok-T2#Kolobok-2_CGi	4	43
Rs_AK11	DNA/hAT#hAT17_Av	15	693.73
Rs_AK11	LINE/I-Jockey#Vingi-3_LMi	1	74
Rs_AK11	LINE/I#I-9B_AAe	4	61.25
Rs_AK11	LINE/R1#R1_DPs	4	105.75
Rs_AK11	DNA/Sola-1#Sola1-4_LMi	1	53
Rs_AK11	LINE/CR1#CR1_Ele29	1	27
Rs_AK11	DNA/Maverick#Polinton-1_DBi	2	72.5
Rs_AK11	LINE/I-Jockey#Jockey-12_DAn	2	42.5
Rs_AK11	LTR/Pao#BEL-13_DEl-I	1	34
Rs_AK11	LTR/Pao#BEL-13_CQ-I	1	83
Rs_AK11	DNA/TcMar-Tc1#rnd-1_family-532	18	132.78
Rs_AK11	DNA/TcMar-Mariner#Mariner-33_HSal	1	70
Rs_AK11	PLE/Penelope#Penelope-51_LMi	5	43.4
Rs_AK11	DNA/P#AgaP15	3	48.67
Rs_AK11	LTR/Gypsy#Gypsy17-I_Dya	1	61
Rs_AK11	DNA/Crypton#Crypton-N15_CGi	1	58
Rs_AK11	LTR/Gypsy#Gypsy-60_DWil-I	2	69
Rs_AK11	LTR/Gypsy#Gypsy-6_SI-I	2	47.5
Rs_AK11	PLE/Penelope#Penelope-1_NVi	2	53.5
Rs_AK11	DNA/TcMar-Tc1#rnd-6_family-1963	50	355.28
Rs_AK11	LTR/Copia#Copia-2_TCa-I	1	74
Rs_AK11	DNA/MULE-MuDR#MULE1_Av	8	305.63
Rs_AK11	LTR/Gypsy#Gypsy-48_CQ-I	1	62
Rs_AK11	LINE/L2#Crack-26_AAe	3	79
Rs_AK11	LTR/Gypsy#Gypsy-14_DBp-I	1	41
Rs_AK11	DNA/CMC-Chapaev#Chapaev-2_CE	1	34
Rs_AK11	LTR/Gypsy#Gypsy-9_DSim-I	3	52
Rs_AK11	LINE/L1#L1-31_AAe	1	36
Rs_AK11	LTR/Gypsy#Gypsy-47_LSal-I	1	56
Rs_AK11	LTR/Pao#BEL-11_DPu-I	1	38
Rs_AK11	LTR/Gypsy#Gypsy-7_CGi-I	2	54.5
Rs_AK11	DNA/hAT#hAT32_Av	6	644.67
Rs_AK11	DNA/RC#Helitron-1_LG	1	28
Rs_AK11	LINE/I#I-1_DP	4	169.25
Rs_AK11	LTR/Gypsy#Gypsy-25_LH-I	2	60
Rs_AK11	DNA/TcMar-Mariner#Avmar6_Av	34	397.59
Rs_AK11	LTR/Gypsy#Steamer-I	1	42
Rs_AK11	LINE/CR1#CR1-2_DF	1	52
Rs_AK11	LINE/RTE-RTE#RTE-6_HMM	1	205
Rs_AK11	LINE/CR1#CR1-3_DT	1	57
Rs_AK11	LTR/Gypsy#Gypsy-34_CGi-I	3	63.33
Rs_AK11	PLE/Penelope-Athena#AthW2-1	97	65.28
Rs_AK11	DNA/hAT-Ac#hAT-N1_LSal	1	98
Rs_AK11	DNA/TcMar-Tc1#Mariner-N23_HSal	1	56
Rs_AK11	LINE/L2#L2-4_Hmel	4	72.25
Rs_AK11	LTR/Pao#BEL-651_AA-I	1	33
Rs_AK11	LINE/L2#Daphne-46_LMi	1	53
Rs_AK11	LINE/R1-LOA#Loa-5_LSal	1	73
Rs_AK11	LTR/Gypsy#Gypsy-26_DEl-I	1	61
Rs_AK11	DNA/TcMar-Mariner#Mariner-N22_RPr	4	269.75
Rs_AK11	LINE/L2#L2-8_AAe	4	82.5
Rs_AK11	DNA/PiggyBac#AVPB1	1	63
Rs_AK11	DNA/TcMar-Tc4#Mariner3-6_LMi	1	51
Rs_AK11	LINE/CR1#CR1-14_HRo	1	64
Rs_AK11	DNA/TcMar-Tc2#Mariner11_CB	1	71
Rs_AK11	LTR/Gypsy#Gypsy-6_AEc-I	1	37
Rs_AK11	LTR/Gypsy#Gypsy7-I_Dpse	1	57
Rs_AK11	LINE/L2#L2B-1_AAe	1	72
Rs_AK11	PLE/Penelope-Athena#AthV-L1	64	506.83
Rs_AK11	DNA/IS5#IS5_Av	23	263.74
Rs_AK11	DNA/RC#DNAREP1_DM	1	57
Rs_AK11	DNA/hAT-hobo#Hovi2	1	72
Rs_AK11	DNA/hAT-hobo#Hoyak1	1	43
Rs_AK11	LINE/L2#Crack-20_AAe	1	62
Rs_AK11	DNA/RC#rnd-5_family-584	131	627.95
Rs_AK11	DNA/TcMar-Tc1#Mariner-54_LMi	2	82
Rs_AK11	DNA/P#P_DB	1	33
Rs_AK11	DNA/Merlin#Merlin1_Av	3	359.33
Rs_AK11	DNA/Zator#Zator-1_HRo	2	451
Rs_AK11	LTR/Gypsy#Gypsy-44_AA-I	1	62
Rs_AK11	DNA/RC#Helitron-5_DRh	1	131
Rs_AK11	DNA/RC#Helitron-N16B_CGi	2	136
Rs_AK11	DNA/TcMar-Tc1#Mariner-4_LHu	3	159.33
Rs_AK11	LINE/L2#CR1-1_AG	5	42
Rs_AK11	LTR/Gypsy#Gypsy-3_IS-I	1	55
Rs_AK11	DNA/RC#Helitron-N21_CGi	4	71.75
Rs_AK11	LINE/I-Jockey#BS2	2	63
Rs_AK11	DNA#DNA4-37_CGi	2	51
Rs_AK11	LINE/I-Jockey#Jockey-2_DBp	1	49
Rs_AK11	DNA/MULE-MuDR#Shinagawa-11_AAe	2	45.5
Rs_AK11	LTR/Copia#Copia-107_AA-I	1	35
Rs_AK11	LTR/Pao#BEL-2-I_NVi	4	65.25
Rs_AK11	LINE/L2#Daphne-1_HMM	3	59.33
Rs_AK11	DNA/hAT-Ac#Mariner-25_RPr	18	84.28
Rs_AK11	LINE/CR1#CR1-45_AAe	2	32
Rs_AK11	DNA/TcMar-Tc1#rnd-5_family-1448	35	420.31
Rs_AK11	LTR/Gypsy#Gypsy-32_DP-I	2	37
Rs_AK11	LTR/Gypsy#Gypsy-17_LVa	1	48
Rs_AK11	LINE/L2#Crack-15_AAe	3	49
Rs_AK11	LINE/I-Jockey#DOC6_DM	1	44
Rs_AK11	DNA/Sola-1#Sola1-N1_CTe	2	61
Rs_AK11	LTR/Gypsy#Gypsy-2_TCa-I	2	57
Rs_AK11	LTR/Pao#BEL-147_AA-LTR	1	44
Rs_AK11	DNA#nMar-4_Hmel	1	60
Rs_AK11	DNA/CMC-Transib#Transib-6_DBi	1	54
Rs_AK11	LTR/Pao#BEL-145_AA-I	1	43
Rs_AK11	LTR/Gypsy#Gypsy-9_LH-I	2	59.5
Rs_AK11	LTR/Gypsy#Gypsy7_LTR	1	80
Rs_AK11	LTR/Gypsy#Gypsy-82_CQ-I	6	509.33
Rs_AK11	DNA/Crypton#Crypton-N23_CGi	2	60
Rs_AK11	LINE/R1-LOA#LOA-10_AAe	1	85
Rs_AK11	DNA#DNA3-14_CGi	36	60.06
Rs_AK11	DNA/RC#Heli3a_Av	96	209.01
Rs_AK11	LTR/Gypsy#Gypsy-247_AA-I	3	68
Rs_AK11	DNA/hAT-Charlie#hAT-35_LMi	1	45
Rs_AK11	DNA/TcMar-Tc1#rnd-1_family-541	3	130.67
Rs_AK11	DNA/TcMar-Tc1#Mariner-28_AEc	2	398.5
Rs_AK11	DNA#DNA3-2_PBa	1	80
Rs_AK11	LINE/RTE-BovB#rnd-1_family-432	52	340.06
Rs_AK11	LTR/Pao#BEL-4_DYa-I	3	57.33
Rs_AK11	LTR/Gypsy#Gypsy-34_NVi-I	4	91
Rs_AK11	DNA/TcMar-Mariner#Mariner-2_PBa	1	82
Rs_AK11	DNA/hAT-Tip100#hAT-6_CGi	1	46
Rs_AK11	LINE/I-Jockey#rnd-6_family-1193	28	429.86
Rs_AK11	DNA/TcMar-Mariner#Mariner-12_PBa	3	272.33
Rs_AK11	DNA/hAT#hAT-N35C_LSal	1	65
Rs_AK11	DNA/P#P-1_Dpulex	1	67
Rs_AK11	LINE/I#I_Ele43B_AAe	1	74
Rs_AK11	LINE/L1#L1-20_LSal	1	55
Rs_AK11	DNA/Kolobok-Hydra#Kolobok-4_LMi	1	50
Rs_AK11	LTR/Gypsy#Gypsy-264_AA-I	1	167
Rs_AK11	LTR/Gypsy#Gypsy-4_PPc-I	1	687
Rs_AK11	DNA/TcMar-Tc1#Mariner-75_LMi	1	43
Rs_AK11	LINE/I-Jockey#Vingi-39_LMi	2	61
Rs_AK11	LTR/Gypsy#Gypsy-83_CQ-I	1	75
Rs_AK11	DNA/hAT-Ac#Homo8	1	47
Rs_AK11	DNA#DNA-8B_PPo	2	50.5
Rs_AK11	LTR/Copia#Copia-2_DEl-I	2	54.5
Rs_AK11	LTR/Gypsy#Gypsy-13_DVir-I	1	31
Rs_AK11	LTR/Gypsy#Gypsy-18_DWil-LTR	1	43
Rs_AK11	LTR/Gypsy#Gypsy12_I	1	65
Rs_AK11	LINE/L2#Daphne-33_HRo	1	29
Rs_AK11	LTR/Gypsy#Gypsy-292_AA-I	3	72
Rs_AK11	LTR/Gypsy#Gypsy-294_AA-I	1	71
Rs_AK11	LTR/Gypsy#Gypsy-14_DFi-I	1	81
Rs_AK11	DNA/Sola-2#Sola2-1_BM	1	84
Rs_AK11	DNA/hAT-hAT19#hAT-25_LSal	1	68
Rs_AK11	LTR/Gypsy#Gypsy-2-I_LG	1	71
Rs_AK11	LTR/Pao#BEL-231_AA-I	1	63
Rs_AK11	LTR/Gypsy#Gypsy25-I_AG	1	48
Rs_AK11	DNA/Academ-1#Academ-1_AP	1	47
Rs_AK11	LTR/Gypsy#CIRCE	3	91
Rs_AK11	LTR/Pao#BEL-38_CQ-I	1	39
Rs_AK11	LTR/Pao#CER8-I_CE	2	122
Rs_AK11	DNA#DNA-23_LSal	1	64
Rs_AK11	LTR/Pao#BEL-15_DWil-I	1	71
Rs_AK11	LTR/Pao#BEL-106_AA-LTR	1	1229
Rs_AK11	DNA/hAT-hobo#Homo1	1	76
Rs_AK11	LTR/Pao#BEL-1_LG-I	1	63
Rs_AK11	LTR/Pao#BEL-14_DPu-I	1	46
Rs_AK11	DNA/TcMar-Tc4#DNA2-1_CB	2	75
Rs_AK11	LTR/Gypsy#Gypsy6-I_AP	1	44
Rs_AK11	DNA/MULE-NOF#MuDR-1_LHu	3	81.33
Rs_AK11	LINE/L1-Tx1#Tx1-5_CGi	1	103
Rs_AK11	LTR/Gypsy#Gypsy-29_CT-I	3	475.67
Rs_AK11	LTR/Copia#Copia-1_DSe-I	1	51
Rs_AK11	LINE/L2#Crack-34_AAe	1	49
Rs_AK11	LTR/Gypsy#Gypsy-37_CQ-I	2	57.5
Rs_AK11	LTR/Pao#BEL-186_AA-LTR	1	52
Rs_AK11	LTR/Pao#BEL-26_AG-I	2	30
Rs_AK11	LINE/I#I-66_AAe	2	83
Rs_AK11	LTR/Gypsy#Gypsy-31_DYa-I	3	39
Rs_AK11	DNA/hAT-hobo#hAT-1_DF	1	65
Rs_AK11	LTR/Pao#BEL-264_AA-I	2	46.5
Rs_AK11	DNA/TcMar#NAVIMARN1	2	68.5
Rs_AK11	LTR/Gypsy#ltr-1_family-4	110	213.33
Rs_AK11	LINE/L2#Daphne-55_LMi	2	62.5
Rs_AK11	LINE/L2#Daphne-17_HRo	10	71.2
Rs_AK11	DNA/TcMar-Mariner#Mariner-44_HSal	1	77
Rs_AK11	DNA/RC#Helitron-N41_CGi	1	54
Rs_AK11	LTR/Gypsy#Gypsy-12_TCa-I	3	59.33
Rs_AK11	DNA/RC#Helitron-like-11_Hmel	4	199.25
Rs_AK11	DNA#DNA4-42B_CGi	15	77.27
Rs_AK11	LINE/CR1#CR1-82_AAe	1	49
Rs_AK11	DNA/RC#Helitron-8_CGi	1	54
Rs_AK11	LINE/R1-LOA#Loa-1_MMa	10	105.6
Rs_AK11	DNA/hAT-Tip100#hAT-N33_LMi	1	69
Rs_AK11	DNA/Academ-1#Academ-1_Aplcal	2	59
Rs_AK11	LINE/Soliton#Soliton8_Av	55	745.38
Rs_AK11	DNA/hAT-Charlie#hAT-26_LSal	1	67
Rs_AK11	DNA/TcMar-Tc1#Mariner-89_HSal	1	44
Rs_AK11	DNA/TcMar-Mariner#BOTMAR1	1	47
Rs_AK11	LINE/R1-LOA#LOA_Ele3C_AAe	1	35
Rs_AK11	DNA/hAT#hAT16_Av	38	318.45
Rs_AK11	DNA/TcMar-Mariner#rnd-5_family-466	46	286.74
Rs_AK11	LTR/Gypsy#Gypsy58-I_AG	5	44.6
Rs_AK11	DNA/PIF-Harbinger#Harbinger1_AG	1	59
Rs_AK11	DNA/PiggyBac#piggyBac7_Av	2	90
Rs_AK11	DNA/Sola-2#rnd-5_family-5	90	244.89
Rs_AK11	LTR/Gypsy#Gypsy-280_AA-I	3	213.33
Rs_AK11	DNA/PiggyBac#piggyBac-1_AAe	1	140
Rs_AK11	LTR/Gypsy#Gypsy-215_AA-I	2	42.5
Rs_AK11	DNA#NDNAX1_CE	1	36
Rs_AK11	DNA/PIF-ISL2EU#ISL2EU-1_BM	1	46
Rs_AK11	DNA/hAT-hAT19#hAT-29N1_LSal	1	131
Rs_AK11	LINE/R2-NeSL#NeSL-3_CRem	1	74
Rs_AK11	DNA/TcMar-Pogo#Mariner-10_CGi	4	158.5
Rs_AK11	LTR/Gypsy#Gypsy-21_CT-I	1	42
Rs_AK11	LTR/Gypsy#Gypsy8-NVi_I	1	71
Rs_AK11	DNA/Zator#Zator-1_DPu	1	470
Rs_AK11	DNA/TcMar-Tc1#Mariner-68_HSal	2	60.5
Rs_AK11	DNA/hAT#hAT5_Av	27	211.37
Rs_AK11	DNA/Sola-1#Sola1-5_AA	1	60
Rs_AK11	DNA/RC#Helitron-N18_CGi	1	62
Rs_AK11	LTR/Gypsy#Gypsy-47_DWil-I	1	57
Rs_AK11	DNA/TcMar-Tc4#Mariner-5_LHu	4	37.25
Rs_AK11	LTR/Gypsy#Gypsy-287_AA-I	1	49
Rs_AK11	DNA/P#P-3_Hrobusta	1	81
Rs_AK11	LTR/Gypsy#Gypsy-18_AA-I	7	49.14
Rs_AK11	DNA/RC#Helitron-4_CGi	1	52
Rs_AK11	DNA/hAT-hobo#hAT-7_DBp	1	40
Rs_AK11	LINE/CR1#CR1-113_AAe	1	34
Rs_AK11	LTR/Copia#Copia-3_LMi-I	1	72
Rs_AK11	LTR/TelKA#TelKA3b_Av	26	329.42
Rs_AK11	LINE/RTE-BovB#rnd-1_family-264	145	243.89
Rs_AK11	DNA/TcMar#MARINER65_CB	1	60
Rs_AK11	LINE/L2#Kiri-13_AAe	2	44
Rs_AK11	LINE/L2#Crack-1_IS	1	46
Rs_AK11	LTR/Gypsy#Gypsy-10_DEl-LTR	1	37
Rs_AK11	DNA/MULE-MuDR#CEMUDR2	2	42
Rs_AK11	DNA/TcMar-Tc1#Mariner-N16_AG	1	64
Rs_AK11	DNA/TcMar-Tc1#Tc9_Av	8	470
Rs_AK11	DNA/Sola-2#Sola2-1_LSal	1	46
Rs_AK11	LTR/Gypsy#Gypsy-16_DAn-I	2	69
Rs_AK11	DNA/PiggyBac#piggyBac-5_CGi	2	68.5
Rs_AK11	DNA/TcMar-Mariner#Mariner-71_HSal	1	33
Rs_AK11	LTR/Gypsy#Gypsy-2_LH-I	1	49
Rs_AK11	DNA/hAT-Charlie#hAT-2_RPr	1	90
Rs_AK11	LTR/Pao#BEL-2_BMa-I	1	61
Rs_AK11	DNA/hAT-Ac#hATN-1_HRo	6	72.83
Rs_AK11	LTR/Gypsy#Gypsy-N1_DPu-I	1	73
Rs_AK11	DNA/RC#Helitron-N19_LMi	1	37
Rs_AK11	DNA/Sola-1#Sola1-2_AC	14	74.5
Rs_AK11	LTR/Gypsy#Gypsy-53_DEl-I	1	57
Rs_AK11	DNA/Maverick#Polinton-2_PBa	27	73.52
Rs_AK11	DNA/hAT-Tip100#rnd-1_family-809	61	225.07
Rs_AK11	LTR/Gypsy#Gypsy-17_DAn-LTR	1	34
Rs_AK11	SINE/tRNA-V#BivaV-SINE1_SiCo	1	35
Rs_AK11	LTR/Gypsy#Gypsy-76_CGi-I	1	47
Rs_AK11	LINE/R1-LOA#Loa-6_LSal	1	46
Rs_AK11	DNA/Sola-2#Sola2-6_LSal	1	76
Rs_AK11	DNA/hAT#hAT22_Av	11	913.18
Rs_AK11	LTR#rnd-5_family-6094	120	306.68
Rs_AK11	DNA/Crypton-A#Crypton-6_CGi	1	56
Rs_AK11	DNA/CMC-EnSpm#DNA3-1_CGi	36	71.19
Rs_AK11	DNA/RC#Helitron-N19_CGi	1	33
Rs_AK11	LINE/CR1#CR1-18_HRo	20	126.65
Rs_AK11	LINE/I-Jockey#Jockey-2_DF	1	54
Rs_AK11	DNA/PIF-Spy#rnd-5_family-2001	162	344.14
Rs_AK11	DNA/MULE-MuDR#MuDR-1_DPu	1	60
Rs_AK11	LTR/Pao#BEL-205_AA-I	1	61
Rs_AK11	LTR/Copia#Copia-1_DGri-I	1	47
Rs_AK11	DNA#DNA-2_AEc	1	39
Rs_AK11	DNA/TcMar-Mariner#Avmar5a_Av	27	257.89
Rs_AK11	DNA/RC#Helitron-7_DRh	2	54
Rs_AK11	LTR/Gypsy#Gypsy-36_LMi-LTR	1	35
